account_id;district_id;frequency;date;Account_type
4753;1;POPLATEK MESICNE;1996-11-07;Savings account
4768;39;POPLATEK MESICNE;1996-06-17;Salary account
4774;66;POPLATEK MESICNE;1994-01-14;NRI account
4784;46;POPLATEK MESICNE;1997-08-08;NRI account
4794;72;POPLATEK MESICNE;1996-12-18;Savings account
4803;26;POPLATEK MESICNE;1996-06-08;Savings account
4825;15;POPLATEK MESICNE;1994-06-04;Salary account
4851;52;POPLATEK MESICNE;1996-02-04;Savings account
4852;47;POPLATEK MESICNE;1995-04-13;Savings account
4858;67;POPLATEK MESICNE;1997-06-21;NRI account
4863;5;POPLATEK MESICNE;1996-03-12;Salary account
4894;14;POPLATEK MESICNE;1993-06-20;NRI account
4907;42;POPLATEK MESICNE;1994-02-06;NRI account
4937;12;POPLATEK MESICNE;1993-02-20;NRI account
4948;43;POPLATEK MESICNE;1995-07-29;Savings account
4949;33;POPLATEK MESICNE;1996-10-14;Savings account
4969;60;POPLATEK TYDNE;1996-08-19;NRI account
4981;54;POPLATEK MESICNE;1996-01-22;Savings account
4994;1;POPLATEK TYDNE;1996-01-11;Savings account
4995;20;POPLATEK TYDNE;1994-08-01;Salary account
4999;1;POPLATEK MESICNE;1996-02-12;NRI account
5001;53;POPLATEK MESICNE;1995-12-15;NRI account
5011;31;POPLATEK MESICNE;1993-08-25;NRI account
5024;70;POPLATEK MESICNE;1995-08-20;NRI account
5033;54;POPLATEK MESICNE;1995-08-03;Salary account
5063;43;POPLATEK MESICNE;1995-10-11;Salary account
5065;66;POPLATEK MESICNE;1993-01-24;Salary account
5066;13;POPLATEK TYDNE;1995-08-27;Savings account
5072;6;POPLATEK MESICNE;1996-04-12;NRI account
5092;74;POPLATEK MESICNE;1993-12-21;Salary account
5118;72;POPLATEK MESICNE;1995-08-05;Salary account
5120;1;POPLATEK MESICNE;1993-06-21;Salary account
5125;1;POPLATEK MESICNE;1995-09-14;Salary account
5126;58;POPLATEK MESICNE;1995-04-03;Savings account
5129;68;POPLATEK MESICNE;1993-06-08;Savings account
5133;68;POPLATEK TYDNE;1996-12-08;Salary account
5164;5;POPLATEK MESICNE;1997-05-13;Savings account
5180;54;POPLATEK MESICNE;1997-02-24;Salary account
5181;75;POPLATEK MESICNE;1996-02-03;Savings account
5194;1;POPLATEK PO OBRATU;1995-05-05;NRI account
5196;13;POPLATEK TYDNE;1997-06-29;Salary account
5213;1;POPLATEK MESICNE;1995-08-18;Salary account
5215;55;POPLATEK MESICNE;1993-07-01;Savings account
5228;77;POPLATEK PO OBRATU;1993-06-23;Savings account
5250;8;POPLATEK TYDNE;1996-07-20;NRI account
5256;72;POPLATEK PO OBRATU;1993-10-25;NRI account
5263;64;POPLATEK MESICNE;1995-07-14;NRI account
5267;4;POPLATEK MESICNE;1996-01-12;Salary account
5269;49;POPLATEK MESICNE;1996-07-04;Savings account
5270;44;POPLATEK MESICNE;1993-01-13;NRI account
5283;15;POPLATEK MESICNE;1997-09-18;Savings account
5290;34;POPLATEK MESICNE;1997-07-21;Salary account
5305;47;POPLATEK MESICNE;1996-09-16;Salary account
5313;40;POPLATEK MESICNE;1993-04-29;Salary account
5317;28;POPLATEK MESICNE;1996-10-20;NRI account
5343;64;POPLATEK MESICNE;1993-06-08;Savings account
5357;70;POPLATEK MESICNE;1994-12-18;NRI account
5358;4;POPLATEK MESICNE;1995-05-18;Salary account
5362;76;POPLATEK TYDNE;1996-09-06;Salary account
5366;70;POPLATEK MESICNE;1993-08-09;Savings account
5369;54;POPLATEK MESICNE;1993-02-25;Savings account
5372;48;POPLATEK MESICNE;1993-05-08;Savings account
5385;44;POPLATEK TYDNE;1993-05-21;Salary account
5387;1;POPLATEK MESICNE;1993-10-05;Salary account
5395;47;POPLATEK MESICNE;1996-04-26;Salary account
5422;66;POPLATEK MESICNE;1994-10-22;NRI account
5423;15;POPLATEK MESICNE;1993-05-02;Salary account
5428;24;POPLATEK MESICNE;1993-04-14;Savings account
5429;71;POPLATEK MESICNE;1995-09-22;Savings account
5442;34;POPLATEK MESICNE;1993-03-22;Salary account
5445;72;POPLATEK MESICNE;1997-02-19;Savings account
5472;1;POPLATEK MESICNE;1993-05-04;NRI account
5477;57;POPLATEK MESICNE;1995-12-17;NRI account
5481;52;POPLATEK MESICNE;1993-08-16;Savings account
5483;13;POPLATEK MESICNE;1993-03-28;NRI account
5505;1;POPLATEK MESICNE;1996-04-26;Savings account
5541;43;POPLATEK MESICNE;1995-03-24;NRI account
5546;43;POPLATEK MESICNE;1993-05-28;Savings account
5572;15;POPLATEK MESICNE;1997-08-11;Salary account
5574;13;POPLATEK TYDNE;1994-07-14;NRI account
5591;9;POPLATEK MESICNE;1996-03-16;Savings account
5593;15;POPLATEK MESICNE;1996-02-27;NRI account
5602;19;POPLATEK PO OBRATU;1996-07-10;Salary account
5622;70;POPLATEK MESICNE;1993-02-08;NRI account
5628;61;POPLATEK MESICNE;1994-06-17;Salary account
5632;5;POPLATEK TYDNE;1994-11-15;NRI account
5648;59;POPLATEK MESICNE;1997-06-13;Salary account
5650;10;POPLATEK PO OBRATU;1995-01-08;NRI account
5661;53;POPLATEK MESICNE;1995-12-20;Savings account
5692;66;POPLATEK MESICNE;1996-02-25;Savings account
5698;1;POPLATEK MESICNE;1997-09-04;NRI account
5700;42;POPLATEK MESICNE;1993-07-20;Salary account
5708;64;POPLATEK TYDNE;1997-10-12;NRI account
5724;14;POPLATEK PO OBRATU;1995-04-19;Savings account
5726;17;POPLATEK PO OBRATU;1996-04-19;Savings account
5735;52;POPLATEK MESICNE;1995-01-25;NRI account
5740;43;POPLATEK MESICNE;1993-04-16;NRI account
5742;74;POPLATEK PO OBRATU;1995-07-05;Savings account
5758;44;POPLATEK MESICNE;1997-07-28;NRI account
5767;72;POPLATEK MESICNE;1993-06-16;Savings account
5774;1;POPLATEK MESICNE;1995-06-08;Salary account
5794;70;POPLATEK MESICNE;1995-07-14;Savings account
5817;77;POPLATEK PO OBRATU;1996-12-10;Salary account
5837;5;POPLATEK MESICNE;1996-07-18;Salary account
5868;44;POPLATEK MESICNE;1993-02-02;NRI account
5870;75;POPLATEK MESICNE;1997-09-17;Salary account
5878;76;POPLATEK MESICNE;1996-11-19;Savings account
5891;54;POPLATEK MESICNE;1993-01-25;NRI account
5912;45;POPLATEK MESICNE;1996-10-25;Salary account
5927;15;POPLATEK MESICNE;1993-11-26;Salary account
5944;27;POPLATEK MESICNE;1997-06-06;Savings account
5952;50;POPLATEK MESICNE;1993-09-07;Savings account
5984;11;POPLATEK MESICNE;1993-11-11;Salary account
5991;1;POPLATEK MESICNE;1993-11-21;Savings account
6030;47;POPLATEK MESICNE;1993-08-24;NRI account
6034;6;POPLATEK TYDNE;1993-03-19;Salary account
6040;1;POPLATEK MESICNE;1993-04-22;NRI account
6051;56;POPLATEK MESICNE;1993-08-28;NRI account
6061;1;POPLATEK MESICNE;1997-03-08;Savings account
6062;24;POPLATEK MESICNE;1996-08-28;Salary account
6064;49;POPLATEK MESICNE;1997-01-11;NRI account
6075;19;POPLATEK MESICNE;1996-09-15;Salary account
6083;6;POPLATEK TYDNE;1996-09-19;Salary account
6097;29;POPLATEK MESICNE;1997-06-15;Salary account
6118;1;POPLATEK TYDNE;1994-03-07;NRI account
6138;54;POPLATEK MESICNE;1997-01-22;Savings account
6148;74;POPLATEK MESICNE;1993-12-27;Salary account
6157;34;POPLATEK MESICNE;1996-11-11;Salary account
6158;67;POPLATEK MESICNE;1996-05-13;Savings account
6226;74;POPLATEK TYDNE;1993-07-26;NRI account
6265;5;POPLATEK MESICNE;1996-11-01;NRI account
6273;38;POPLATEK MESICNE;1993-07-21;Salary account
6281;56;POPLATEK MESICNE;1993-06-08;Savings account
6289;64;POPLATEK MESICNE;1995-04-05;NRI account
6306;64;POPLATEK MESICNE;1997-03-04;Savings account
6321;1;POPLATEK MESICNE;1994-09-10;NRI account
6353;26;POPLATEK MESICNE;1993-11-26;Salary account
6358;3;POPLATEK MESICNE;1995-05-27;Salary account
6363;74;POPLATEK MESICNE;1993-08-01;NRI account
6397;48;POPLATEK MESICNE;1995-03-15;Savings account
6400;31;POPLATEK PO OBRATU;1995-10-09;Salary account
6425;31;POPLATEK MESICNE;1993-03-29;Savings account
6434;1;POPLATEK MESICNE;1995-05-08;Salary account
6440;1;POPLATEK MESICNE;1996-11-01;Salary account
6453;34;POPLATEK MESICNE;1996-07-27;Savings account
6461;50;POPLATEK MESICNE;1996-07-17;Savings account
6463;16;POPLATEK MESICNE;1995-09-11;NRI account
6472;61;POPLATEK MESICNE;1994-02-08;Salary account
6473;12;POPLATEK MESICNE;1993-01-26;Salary account
6495;6;POPLATEK MESICNE;1996-07-23;Savings account
6505;7;POPLATEK MESICNE;1997-09-13;Savings account
6510;74;POPLATEK MESICNE;1996-12-18;NRI account
6511;72;POPLATEK MESICNE;1994-06-10;Salary account
6512;34;POPLATEK TYDNE;1996-02-03;NRI account
6555;38;POPLATEK TYDNE;1993-03-05;Savings account
6592;1;POPLATEK MESICNE;1996-10-20;Salary account
6602;74;POPLATEK MESICNE;1997-08-04;Salary account
6609;16;POPLATEK MESICNE;1995-03-27;NRI account
6636;72;POPLATEK TYDNE;1993-08-04;Savings account
6649;1;POPLATEK MESICNE;1995-07-08;Savings account
6678;54;POPLATEK MESICNE;1996-01-03;Salary account
6686;61;POPLATEK MESICNE;1996-02-10;Savings account
6688;16;POPLATEK MESICNE;1996-06-25;Salary account
6699;35;POPLATEK MESICNE;1996-06-08;Savings account
6701;49;POPLATEK TYDNE;1993-03-15;Salary account
6706;38;POPLATEK MESICNE;1996-12-28;Savings account
6715;48;POPLATEK TYDNE;1993-09-15;Salary account
6738;62;POPLATEK MESICNE;1994-07-28;NRI account
6792;1;POPLATEK MESICNE;1996-05-11;Savings account
6806;1;POPLATEK MESICNE;1993-11-26;NRI account
6856;43;POPLATEK MESICNE;1995-08-19;Salary account
6866;14;POPLATEK MESICNE;1997-10-02;Savings account
6872;15;POPLATEK MESICNE;1995-09-02;Salary account
6897;48;POPLATEK MESICNE;1993-04-23;Savings account
6902;60;POPLATEK MESICNE;1996-10-22;Savings account
6910;76;POPLATEK MESICNE;1995-04-04;Savings account
6922;3;POPLATEK TYDNE;1997-05-12;Savings account
6924;74;POPLATEK MESICNE;1994-06-01;NRI account
6927;74;POPLATEK TYDNE;1995-12-08;Savings account
6930;41;POPLATEK MESICNE;1993-09-08;Savings account
6950;36;POPLATEK MESICNE;1996-10-12;Savings account
6985;38;POPLATEK MESICNE;1995-07-27;Savings account
7011;75;POPLATEK MESICNE;1993-10-08;NRI account
7033;75;POPLATEK MESICNE;1996-07-03;Salary account
7045;51;POPLATEK MESICNE;1996-12-26;Salary account
7049;69;POPLATEK MESICNE;1997-10-12;NRI account
7052;55;POPLATEK PO OBRATU;1997-07-17;Salary account
7082;57;POPLATEK MESICNE;1996-09-06;Salary account
7099;1;POPLATEK MESICNE;1996-08-20;NRI account
7101;54;POPLATEK MESICNE;1996-07-06;NRI account
7123;64;POPLATEK PO OBRATU;1993-04-14;Salary account
7133;1;POPLATEK MESICNE;1993-09-17;Salary account
7136;12;POPLATEK TYDNE;1995-04-09;Salary account
7156;71;POPLATEK MESICNE;1997-09-11;NRI account
7176;1;POPLATEK MESICNE;1996-12-07;NRI account
7180;7;POPLATEK TYDNE;1997-06-12;Salary account
7181;77;POPLATEK PO OBRATU;1996-07-02;NRI account
7184;5;POPLATEK MESICNE;1995-06-19;Salary account
7190;49;POPLATEK MESICNE;1993-09-06;NRI account
7203;71;POPLATEK MESICNE;1993-03-26;Savings account
7231;10;POPLATEK MESICNE;1993-03-14;Salary account
7240;17;POPLATEK MESICNE;1996-04-23;Savings account
7262;70;POPLATEK MESICNE;1996-08-30;Salary account
7274;11;POPLATEK MESICNE;1997-09-28;NRI account
7401;1;POPLATEK MESICNE;1993-02-26;Savings account
7418;21;POPLATEK MESICNE;1995-04-07;Salary account
7424;68;POPLATEK MESICNE;1996-07-28;Salary account
7437;19;POPLATEK TYDNE;1997-08-08;Salary account
7445;64;POPLATEK MESICNE;1993-03-18;Savings account
7449;1;POPLATEK MESICNE;1993-11-24;Savings account
7454;4;POPLATEK MESICNE;1993-04-19;Savings account
7465;1;POPLATEK TYDNE;1996-12-19;Savings account
7485;39;POPLATEK MESICNE;1993-07-28;NRI account
7487;4;POPLATEK MESICNE;1995-10-01;Savings account
7520;9;POPLATEK MESICNE;1996-03-29;Savings account
7523;63;POPLATEK MESICNE;1994-08-29;Savings account
7542;54;POPLATEK MESICNE;1996-05-16;Savings account
7546;43;POPLATEK MESICNE;1994-09-03;Savings account
7559;56;POPLATEK MESICNE;1997-05-24;NRI account
7562;72;POPLATEK TYDNE;1995-01-17;Salary account
7565;59;POPLATEK MESICNE;1996-04-02;Savings account
7594;16;POPLATEK MESICNE;1996-02-16;Savings account
7606;21;POPLATEK MESICNE;1995-03-15;NRI account
7607;1;POPLATEK MESICNE;1993-09-05;Savings account
7614;62;POPLATEK MESICNE;1995-02-08;NRI account
7618;72;POPLATEK TYDNE;1995-06-13;NRI account
7632;68;POPLATEK MESICNE;1996-09-22;Salary account
7636;40;POPLATEK MESICNE;1996-10-08;Savings account
7637;46;POPLATEK MESICNE;1996-08-19;NRI account
7674;1;POPLATEK MESICNE;1996-07-21;Salary account
7713;50;POPLATEK TYDNE;1996-05-25;Savings account
7721;13;POPLATEK MESICNE;1997-07-03;Salary account
7733;19;POPLATEK TYDNE;1996-07-08;NRI account
7745;2;POPLATEK MESICNE;1996-11-29;Savings account
7753;74;POPLATEK MESICNE;1993-02-08;Salary account
7765;52;POPLATEK TYDNE;1994-07-10;Savings account
7769;23;POPLATEK MESICNE;1993-10-03;NRI account
7774;74;POPLATEK PO OBRATU;1993-09-14;Salary account
7795;64;POPLATEK MESICNE;1995-01-05;Savings account
7815;19;POPLATEK TYDNE;1995-04-09;Salary account
7819;38;POPLATEK MESICNE;1993-08-01;Salary account
7824;60;POPLATEK MESICNE;1994-05-17;NRI account
7828;36;POPLATEK MESICNE;1996-01-05;Salary account
7844;1;POPLATEK MESICNE;1993-11-26;Salary account
7857;75;POPLATEK MESICNE;1993-08-04;Savings account
7859;52;POPLATEK MESICNE;1995-03-14;Savings account
7861;34;POPLATEK MESICNE;1995-04-22;NRI account
7890;23;POPLATEK MESICNE;1996-03-26;Salary account
7894;27;POPLATEK MESICNE;1996-04-09;Salary account
7907;70;POPLATEK MESICNE;1996-07-27;Savings account
7926;69;POPLATEK TYDNE;1996-06-09;Salary account
7944;59;POPLATEK MESICNE;1993-12-27;NRI account
7957;51;POPLATEK MESICNE;1995-09-07;NRI account
7965;55;POPLATEK MESICNE;1993-11-08;NRI account
7966;54;POPLATEK MESICNE;1996-12-27;Salary account
7990;9;POPLATEK MESICNE;1996-08-30;Salary account
7997;10;POPLATEK MESICNE;1996-04-25;Salary account
8026;36;POPLATEK MESICNE;1997-03-23;NRI account
8027;44;POPLATEK TYDNE;1993-07-07;Salary account
8038;47;POPLATEK MESICNE;1996-08-17;NRI account
8039;9;POPLATEK MESICNE;1995-12-17;NRI account
8041;1;POPLATEK MESICNE;1993-10-10;Savings account
8051;1;POPLATEK TYDNE;1993-02-07;NRI account
8073;24;POPLATEK PO OBRATU;1993-09-03;Salary account
8085;73;POPLATEK MESICNE;1996-04-08;Salary account
8092;54;POPLATEK MESICNE;1995-01-11;Salary account
8094;67;POPLATEK MESICNE;1996-11-24;Savings account
8114;59;POPLATEK MESICNE;1995-10-14;NRI account
8127;37;POPLATEK MESICNE;1994-10-13;Savings account
8129;45;POPLATEK MESICNE;1993-06-26;Savings account
8132;5;POPLATEK TYDNE;1993-04-17;Savings account
8149;64;POPLATEK PO OBRATU;1997-05-14;NRI account
8153;9;POPLATEK MESICNE;1997-07-02;Salary account
8158;48;POPLATEK TYDNE;1996-06-16;NRI account
8159;26;POPLATEK MESICNE;1995-02-08;Salary account
8169;29;POPLATEK MESICNE;1995-11-28;Salary account
8173;11;POPLATEK MESICNE;1993-07-05;Salary account
8212;52;POPLATEK PO OBRATU;1993-08-21;Salary account
8225;50;POPLATEK MESICNE;1996-12-07;NRI account
8260;31;POPLATEK MESICNE;1993-03-24;Salary account
8261;13;POPLATEK MESICNE;1993-05-12;Salary account
8268;59;POPLATEK MESICNE;1996-09-19;Savings account
8316;70;POPLATEK MESICNE;1994-06-04;Savings account
8320;51;POPLATEK MESICNE;1997-01-19;Salary account
8321;77;POPLATEK MESICNE;1993-04-12;Salary account
8327;1;POPLATEK TYDNE;1995-08-08;Savings account
8330;48;POPLATEK MESICNE;1993-03-28;NRI account
8341;64;POPLATEK MESICNE;1996-12-27;NRI account
8377;29;POPLATEK MESICNE;1993-11-20;Savings account
8381;14;POPLATEK MESICNE;1996-09-17;Savings account
8405;20;POPLATEK MESICNE;1994-05-10;NRI account
8411;20;POPLATEK MESICNE;1994-12-02;Savings account
8475;4;POPLATEK MESICNE;1993-09-08;NRI account
8489;19;POPLATEK MESICNE;1993-09-18;Salary account
8492;2;POPLATEK MESICNE;1994-06-29;Savings account
8505;70;POPLATEK MESICNE;1997-03-20;Savings account
8519;23;POPLATEK MESICNE;1993-04-02;Salary account
8523;54;POPLATEK MESICNE;1996-11-25;NRI account
8533;47;POPLATEK MESICNE;1995-10-10;Salary account
8547;14;POPLATEK TYDNE;1995-07-17;Savings account
8558;1;POPLATEK PO OBRATU;1994-02-27;Savings account
8564;68;POPLATEK MESICNE;1993-09-12;Salary account
8566;74;POPLATEK MESICNE;1993-10-08;Savings account
8625;64;POPLATEK MESICNE;1993-11-10;Savings account
8628;2;POPLATEK PO OBRATU;1996-10-15;Savings account
8639;46;POPLATEK MESICNE;1997-08-22;Salary account
8645;60;POPLATEK MESICNE;1997-06-23;Savings account
8680;17;POPLATEK MESICNE;1996-02-12;NRI account
8688;66;POPLATEK MESICNE;1996-11-22;Savings account
8713;53;POPLATEK MESICNE;1997-05-18;Savings account
8742;70;POPLATEK MESICNE;1997-01-28;Savings account
8759;1;POPLATEK MESICNE;1993-09-18;NRI account
8772;1;POPLATEK MESICNE;1996-05-16;Savings account
8776;64;POPLATEK MESICNE;1994-08-24;Savings account
8784;1;POPLATEK MESICNE;1996-10-16;Salary account
8856;15;POPLATEK MESICNE;1994-12-18;Savings account
8896;28;POPLATEK PO OBRATU;1996-05-02;Salary account
8899;1;POPLATEK TYDNE;1994-09-05;NRI account
8919;62;POPLATEK MESICNE;1997-07-03;NRI account
8926;1;POPLATEK MESICNE;1997-03-21;Salary account
8931;63;POPLATEK TYDNE;1996-01-01;NRI account
8934;51;POPLATEK MESICNE;1993-06-06;Savings account
8957;1;POPLATEK MESICNE;1993-11-13;Salary account
8972;70;POPLATEK MESICNE;1996-05-21;NRI account
8982;64;POPLATEK MESICNE;1993-09-25;NRI account
8998;61;POPLATEK MESICNE;1995-05-24;Savings account
9006;40;POPLATEK TYDNE;1994-09-02;Salary account
9017;70;POPLATEK MESICNE;1995-11-22;NRI account
9024;1;POPLATEK MESICNE;1996-01-05;Savings account
9030;72;POPLATEK MESICNE;1995-01-21;NRI account
9031;47;POPLATEK MESICNE;1997-01-15;Savings account
9034;1;POPLATEK MESICNE;1993-06-28;Savings account
9037;1;POPLATEK MESICNE;1996-10-22;Salary account
9041;1;POPLATEK MESICNE;1993-08-03;Savings account
9051;5;POPLATEK TYDNE;1996-01-17;Savings account
9052;43;POPLATEK PO OBRATU;1995-08-30;Salary account
9093;47;POPLATEK MESICNE;1993-06-16;Salary account
9104;10;POPLATEK MESICNE;1994-01-21;NRI account
9138;26;POPLATEK MESICNE;1996-07-18;NRI account
9140;32;POPLATEK MESICNE;1997-08-18;Salary account
9153;9;POPLATEK MESICNE;1996-12-12;Savings account
9156;18;POPLATEK MESICNE;1997-09-14;Savings account
9159;64;POPLATEK MESICNE;1996-08-02;Savings account
9167;56;POPLATEK MESICNE;1997-04-02;NRI account
9179;28;POPLATEK MESICNE;1997-01-21;Salary account
9188;45;POPLATEK MESICNE;1993-02-08;Salary account
9192;1;POPLATEK MESICNE;1994-08-16;Savings account
9199;72;POPLATEK MESICNE;1996-05-15;Salary account
9201;69;POPLATEK MESICNE;1996-10-28;Savings account
9203;70;POPLATEK MESICNE;1993-02-27;NRI account
9208;29;POPLATEK MESICNE;1997-05-24;NRI account
9225;11;POPLATEK MESICNE;1996-01-01;NRI account
9227;51;POPLATEK MESICNE;1997-11-04;NRI account
9235;37;POPLATEK MESICNE;1995-06-24;NRI account
9236;11;POPLATEK MESICNE;1993-08-18;NRI account
9241;74;POPLATEK MESICNE;1996-09-25;Savings account
9242;57;POPLATEK MESICNE;1996-03-15;NRI account
9263;68;POPLATEK MESICNE;1996-06-04;Salary account
9265;1;POPLATEK MESICNE;1993-02-04;Savings account
9307;68;POPLATEK MESICNE;1993-01-24;NRI account
9333;36;POPLATEK MESICNE;1996-11-08;Savings account
9337;30;POPLATEK MESICNE;1993-09-13;Salary account
9353;59;POPLATEK MESICNE;1995-11-03;NRI account
9377;1;POPLATEK MESICNE;1995-09-17;Savings account
9403;1;POPLATEK TYDNE;1993-03-27;NRI account
9422;70;POPLATEK MESICNE;1996-03-06;Savings account
9424;54;POPLATEK MESICNE;1996-12-30;Salary account
9433;59;POPLATEK MESICNE;1997-08-14;Salary account
9455;73;POPLATEK MESICNE;1996-11-03;NRI account
9472;1;POPLATEK TYDNE;1993-07-06;Savings account
9484;5;POPLATEK MESICNE;1997-04-26;NRI account
9491;7;POPLATEK TYDNE;1996-08-08;Salary account
9493;64;POPLATEK MESICNE;1995-04-02;NRI account
9494;21;POPLATEK MESICNE;1996-05-10;NRI account
9504;9;POPLATEK MESICNE;1996-01-29;NRI account
9510;1;POPLATEK MESICNE;1996-06-09;Savings account
9513;59;POPLATEK MESICNE;1996-05-12;Salary account
9528;19;POPLATEK MESICNE;1996-11-07;Salary account
9548;62;POPLATEK MESICNE;1996-06-07;Savings account
9549;4;POPLATEK MESICNE;1997-01-17;Savings account
9560;1;POPLATEK MESICNE;1997-07-13;NRI account
9583;31;POPLATEK TYDNE;1994-05-22;NRI account
9591;74;POPLATEK MESICNE;1993-05-20;Savings account
9627;65;POPLATEK PO OBRATU;1994-07-22;NRI account
9631;11;POPLATEK MESICNE;1996-06-25;Salary account
9633;70;POPLATEK MESICNE;1996-01-08;Salary account
9635;70;POPLATEK MESICNE;1993-01-05;Salary account
9640;1;POPLATEK MESICNE;1993-03-13;Salary account
9645;38;POPLATEK MESICNE;1996-01-23;NRI account
9646;1;POPLATEK TYDNE;1996-07-30;NRI account
9656;61;POPLATEK MESICNE;1993-11-14;NRI account
9673;76;POPLATEK MESICNE;1997-06-07;NRI account
9677;8;POPLATEK MESICNE;1996-10-13;NRI account
9703;68;POPLATEK MESICNE;1993-07-15;Savings account
9707;70;POPLATEK MESICNE;1993-04-24;NRI account
9730;54;POPLATEK MESICNE;1997-01-01;Savings account
9731;54;POPLATEK PO OBRATU;1994-12-01;Savings account
9750;74;POPLATEK MESICNE;1994-05-16;NRI account
9790;52;POPLATEK MESICNE;1995-11-09;NRI account
9814;64;POPLATEK TYDNE;1995-01-19;Salary account
9826;68;POPLATEK MESICNE;1996-08-23;NRI account
9828;11;POPLATEK MESICNE;1993-05-20;Savings account
